Group	Project	BugID	NTk	NLocalTk	NDistTk	NDistCE
Spring	SEC	1014	99	4	59	6
Spring	SEC	3073	116	4	62	9
Spring	SEC	1031	41	7	28	8
Spring	SEC	3082	75	5	43	7
Spring	SEC	1037	64	3	41	7
Spring	SEC	1038	83	6	57	16
Spring	SEC	2222	24	0	14	2
Spring	SEC	3108	133	5	73	11
Spring	SEC	3109	87	10	63	9
Spring	SEC	1070	32	1	20	6
Spring	SEC	3122	124	16	68	22
Spring	SEC	1077	26	1	18	3
Spring	SEC	1078	63	4	47	6
Spring	SEC	3128	110	1	62	14
Spring	SEC	1081	17	0	12	4
Spring	SEC	1084	34	2	26	3
Spring	SEC	522	63	2	33	11
Spring	SEC	3135	50	2	30	6
Spring	SEC	3147	46	0	16	1
Spring	SEC	923	117	9	80	5
Spring	SEC	1549	22	1	17	2
Spring	SEC	1104	77	6	51	3
Spring	SEC	3158	19	3	16	4
Spring	SEC	3159	5	0	5	1
Spring	SEC	3160	75	2	39	13
Spring	SEC	1117	49	3	39	3
Spring	SEC	1121	34	2	14	4
Spring	SEC	3170	83	1	53	13
Spring	SEC	992	90	9	51	9
Spring	SEC	1133	9	0	9	1
Spring	SEC	1141	82	3	30	11
Spring	SEC	1143	74	6	47	10
Spring	SEC	1145	264	8	74	16
Spring	SEC	1151	36	0	28	3
Spring	SEC	1154	82	2	41	13
Spring	SEC	1156	13	3	12	4
Spring	SEC	1187	78	4	47	15
Spring	SEC	1199	116	6	55	14
Spring	SEC	1201	67	2	44	5
Spring	SEC	1223	13	1	12	2
Spring	SEC	1224	43	1	27	3
Spring	SEC	547	135	8	81	10
Spring	SEC	1236	96	3	50	4
Spring	SEC	1239	110	11	60	15
Spring	SEC	1240	30	1	21	1
Spring	SEC	1241	252	5	131	8
Spring	SEC	1242	84	1	33	12
Spring	SEC	1256	272	12	119	28
Spring	SEC	1269	9	0	9	0
Spring	SEC	1272	122	2	61	6
Spring	SEC	1277	82	3	30	4
Spring	SEC	1280	155	2	65	20
Spring	SEC	1281	92	4	39	13
Spring	SEC	1282	58	8	37	2
Spring	SEC	1283	37	4	26	6
Spring	SEC	1286	53	8	39	14
Spring	SEC	1287	50	3	32	3
Spring	SEC	1289	83	3	46	11
Spring	SEC	1295	95	10	63	10
Spring	SEC	1300	88	8	54	15
Spring	SEC	1306	31	2	22	4
Spring	SEC	1308	277	16	77	18
Spring	SEC	1317	28	0	23	2
Spring	SEC	1320	36	0	29	2
Spring	SEC	1328	100	6	64	10
Spring	SEC	1333	51	0	36	2
Spring	SEC	1342	357	20	116	43
Spring	SEC	1346	249	6	50	38
Spring	SEC	1353	41	2	35	7
Spring	SEC	1357	25	3	22	3
Spring	SEC	1358	14	0	12	1
Spring	SEC	1359	20	2	17	2
Spring	SEC	1360	36	2	24	7
Spring	SEC	1361	53	1	31	5
Spring	SEC	1363	20	2	19	4
Spring	SEC	1364	37	0	28	2
Spring	SEC	1365	33	0	29	3
Spring	SEC	1366	25	1	24	2
Spring	SEC	1367	20	3	19	4
Spring	SEC	1369	110	8	77	7
Spring	SEC	1372	53	0	34	6
Spring	SEC	1380	17	1	12	0
Spring	SEC	1384	225	8	79	19
Spring	SEC	1385	118	4	71	8
Spring	SEC	1388	43	4	32	4
Spring	SEC	1390	138	9	66	20
Spring	SEC	1392	103	2	55	6
Spring	SEC	1395	182	0	71	22
Spring	SEC	1396	313	15	150	22
Spring	SEC	1404	114	3	48	6
Spring	SEC	1410	25	2	19	2
Spring	SEC	1412	245	6	77	6
Spring	SEC	1413	28	0	23	2
Spring	SEC	1418	91	7	55	4
Spring	SEC	1425	33	4	27	7
Spring	SEC	1432	18	0	12	1
Spring	SEC	1439	28	4	25	8
Spring	SEC	1443	55	2	33	6
Spring	SEC	1444	52	5	37	8
Spring	SEC	1446	48	2	38	5
Spring	SEC	1448	222	10	91	38
Spring	SEC	1450	117	6	56	15
Spring	SEC	1454	216	19	124	28
Spring	SEC	1455	971	82	206	137
Spring	SEC	1458	39	2	24	3
Spring	SEC	1462	119	6	68	5
Spring	SEC	1480	11	0	10	2
Spring	SEC	1500	102	5	62	5
Spring	SEC	1501	93	5	34	11
Spring	SEC	1507	602	5	118	78
Spring	SEC	2301	53	3	45	8
Spring	SEC	1520	59	4	37	10
Spring	SEC	1521	204	2	77	44
Spring	SEC	1532	798	70	189	44
Spring	SEC	2304	5	0	5	1
Spring	SEC	1540	55	2	40	2
Spring	SEC	1543	80	4	47	4
Spring	SEC	1545	80	9	60	5
Spring	SEC	2306	6	0	6	0
Spring	SEC	1553	2	0	2	1
Spring	SEC	1561	129	3	66	4
Spring	SEC	602	175	14	99	14
Spring	SEC	1577	180	4	72	32
Spring	SEC	1578	38	1	28	4
Spring	SEC	1583	63	1	40	8
Spring	SEC	1584	149	3	82	7
Spring	SEC	530	85	3	48	6
Spring	SEC	1587	80	6	57	12
Spring	SEC	1590	60	2	49	8
Spring	SEC	1592	223	14	105	13
Spring	SEC	1603	79	6	58	1
Spring	SEC	1606	159	6	93	14
Spring	SEC	1607	11	0	6	0
Spring	SEC	1608	5	0	5	1
Spring	SEC	1614	165	6	74	17
Spring	SEC	1628	68	1	48	3
Spring	SEC	1633	161	5	95	3
Spring	SEC	1639	105	4	54	13
Spring	SEC	1653	59	3	39	3
Spring	SEC	1661	33	2	23	0
Spring	SEC	1662	202	10	89	27
Spring	SEC	1670	33	4	26	5
Spring	SEC	1674	142	7	76	13
Spring	SEC	1679	19	0	12	0
Spring	SEC	1683	15	2	13	4
Spring	SEC	1699	74	4	47	13
Spring	SEC	1700	194	13	100	24
Spring	SEC	1701	90	8	58	14
Spring	SEC	1705	5	0	5	1
Spring	SEC	1712	10	2	7	3
Spring	SEC	1714	47	1	17	5
Spring	SEC	1722	30	1	23	6
Spring	SEC	1733	54	4	37	3
Spring	SEC	1735	159	7	89	6
Spring	SEC	1741	34	2	30	2
Spring	SEC	1750	23	2	20	4
Spring	SEC	1751	105	9	67	4
Spring	SEC	1752	93	10	51	7
Spring	SEC	1764	38	1	26	5
Spring	SEC	1768	53	2	34	0
Spring	SEC	1770	28	3	24	4
Spring	SEC	1771	30	0	21	3
Spring	SEC	1772	25	3	22	5
Spring	SEC	1782	48	0	29	6
Spring	SEC	1790	78	20	67	8
Spring	SEC	1792	4	2	4	4
Spring	SEC	1795	63	9	31	12
Spring	SEC	1802	35	4	26	1
Spring	SEC	1804	82	2	47	8
Spring	SEC	1820	134	1	33	20
Spring	SEC	1833	11	3	10	3
Spring	SEC	1836	382	25	116	64
Spring	SEC	1838	110	4	62	10
Spring	SEC	1848	15	4	11	4
Spring	SEC	1850	100	5	56	11
Spring	SEC	1857	65	0	41	7
Spring	SEC	1868	20	0	14	2
Spring	SEC	1870	58	1	33	9
Spring	SEC	1878	705	15	174	98
Spring	SEC	1880	26	5	22	1
Spring	SEC	1885	32	1	26	5
Spring	SEC	1886	112	3	51	20
Spring	SEC	1890	88	0	28	17
Spring	SEC	1893	123	2	47	7
Spring	SEC	1900	55	1	34	8
Spring	SEC	1901	34	1	27	3
Spring	SEC	3132	756	17	132	102
Spring	SEC	1911	101	8	47	13
Spring	SEC	1917	55	1	41	8
Spring	SEC	1919	12	0	8	1
Spring	SEC	1927	64	4	36	4
Spring	SEC	1934	57	3	40	4
Spring	SEC	1939	76	4	46	9
Spring	SEC	1940	29	3	24	4
Spring	SEC	2973	150	11	86	10
Spring	SEC	1948	51	1	36	4
Spring	SEC	1951	19	0	15	5
Spring	SEC	1958	45	2	35	8
Spring	SEC	1964	141	12	82	17
Spring	SEC	1965	34	1	25	4
Spring	SEC	1968	200	10	104	18
Spring	SEC	2376	119	0	71	4
Spring	SEC	1975	42	2	33	7
Spring	SEC	1980	76	4	47	5
Spring	SEC	407	196	1	83	30
Spring	SEC	1998	21	1	17	0
Spring	SEC	2005	261	14	139	6
Spring	SEC	2011	55	1	33	8
Spring	SEC	2012	64	1	28	7
Spring	SEC	2013	70	5	36	7
Spring	SEC	2016	555	49	159	72
Spring	SEC	2017	72	1	37	11
Spring	SEC	2020	113	11	55	17
Spring	SEC	2022	7	0	7	1
Spring	SEC	2023	7	1	7	1
Spring	SEC	2025	97	5	58	4
Spring	SEC	2027	160	7	96	7
Spring	SEC	2386	62	2	41	10
Spring	SEC	2031	14	0	10	3
Spring	SEC	2036	54	5	33	8
Spring	SEC	2038	15	2	12	4
Spring	SEC	2045	18	0	16	2
Spring	SECOAUTH	13	20	7	16	1
Spring	SECOAUTH	24	70	7	53	1
Spring	SECOAUTH	25	49	6	39	8
Spring	SECOAUTH	27	20	1	16	3
Spring	SECOAUTH	29	19	1	14	1
Spring	SECOAUTH	38	35	8	24	7
Spring	SECOAUTH	39	46	9	28	5
Spring	SECOAUTH	42	80	5	46	2
Spring	SECOAUTH	45	52	2	34	3
Spring	SECOAUTH	47	50	3	30	5
Spring	SECOAUTH	56	50	3	34	3
Spring	SECOAUTH	57	38	4	31	2
Spring	SECOAUTH	58	40	6	27	3
Spring	SECOAUTH	70	30	2	27	2
Spring	SECOAUTH	74	174	14	72	2
Spring	SECOAUTH	76	25	2	17	4
Spring	SECOAUTH	81	24	6	15	0
Spring	SECOAUTH	90	103	13	55	9
Spring	SECOAUTH	94	29	1	14	1
Spring	SECOAUTH	100	31	2	14	0
Spring	SECOAUTH	101	19	0	11	1
Spring	SECOAUTH	102	77	12	58	6
Spring	SECOAUTH	104	36	16	33	5
Spring	SECOAUTH	109	24	2	16	0
Spring	SECOAUTH	112	111	11	73	3
Spring	SECOAUTH	114	50	7	35	5
Spring	SECOAUTH	122	21	1	13	0
Spring	SECOAUTH	123	46	7	23	8
Spring	SECOAUTH	125	31	3	22	2
Spring	SECOAUTH	143	21	0	13	0
Spring	SECOAUTH	145	101	17	66	6
Spring	SECOAUTH	157	9	1	9	0
Spring	SECOAUTH	159	25	3	21	2
Spring	SECOAUTH	162	14	1	8	1
Spring	SECOAUTH	167	35	1	20	0
Spring	SECOAUTH	191	118	20	81	10
Spring	SECOAUTH	194	105	7	51	1
Spring	SECOAUTH	195	46	4	24	1
Spring	SECOAUTH	198	125	12	67	7
Spring	SECOAUTH	212	4	0	4	0
Spring	SECOAUTH	214	13	3	10	2
Spring	SECOAUTH	216	105	7	58	13
Spring	SECOAUTH	219	32	6	24	0
Spring	SECOAUTH	224	32	2	24	3
Spring	SECOAUTH	225	88	3	45	7
Spring	SECOAUTH	234	33	2	26	0
Spring	SECOAUTH	236	29	8	26	8
Spring	SECOAUTH	237	213	19	97	6
Spring	SECOAUTH	238	87	13	52	4
Spring	SECOAUTH	240	53	9	40	6
Spring	SECOAUTH	244	8	2	8	0
Spring	SECOAUTH	256	129	19	65	11
Spring	SECOAUTH	264	6	1	6	1
Spring	SECOAUTH	266	23	2	15	0
Spring	SECOAUTH	269	26	3	21	1
Spring	SECOAUTH	284	40	2	23	1
Spring	SECOAUTH	288	29	6	28	1
Spring	SECOAUTH	295	96	10	57	16
Spring	SECOAUTH	300	24	3	18	1
Spring	SECOAUTH	306	19	3	16	2
Spring	SECOAUTH	308	6	1	6	0
Spring	SECOAUTH	310	206	24	102	27
Spring	SECOAUTH	311	28	9	21	4
Spring	SECOAUTH	312	391	65	158	74
Spring	SECOAUTH	313	35	5	21	7
Spring	SECOAUTH	314	143	10	78	1
Spring	SECOAUTH	315	8	1	8	0
Spring	SECOAUTH	316	42	3	26	0
Spring	SECOAUTH	318	95	7	57	4
Spring	SECOAUTH	320	99	5	61	10
Spring	SECOAUTH	325	37	1	16	0
Spring	SECOAUTH	329	98	17	69	7
Spring	SECOAUTH	333	117	11	76	7
Spring	SECOAUTH	337	22	1	11	0
Spring	SECOAUTH	339	99	15	71	12
Spring	SECOAUTH	340	31	3	17	1
Spring	SECOAUTH	346	250	20	109	16
Spring	SECOAUTH	349	20	2	13	1
Spring	SECOAUTH	351	3	2	3	2
Spring	SECOAUTH	353	28	6	23	4
Spring	SECOAUTH	354	18	1	12	1
Spring	SECOAUTH	357	26	3	18	2
Spring	SECOAUTH	359	26	1	23	1
Spring	SECOAUTH	363	59	3	42	5
Spring	SECOAUTH	365	57	3	32	2
Spring	SECOAUTH	381	64	5	40	2
Spring	SECOAUTH	383	1231	123	214	31
Spring	SECOAUTH	385	188	13	71	26
Spring	SECOAUTH	386	32	6	26	5
Spring	SECOAUTH	388	291	32	95	47
Spring	SECOAUTH	394	32	1	21	1
Spring	SECOAUTH	400	17	3	15	0
Spring	SECOAUTH	401	59	4	45	4
Spring	SECOAUTH	403	32	2	28	2
Spring	SECOAUTH	404	100	8	55	6
Spring	SECOAUTH	408	20	2	14	0
Spring	SECOAUTH	409	135	8	58	16
Spring	SECOAUTH	415	42	2	26	2
Spring	SECOAUTH	423	60	11	46	3
Spring	SECOAUTH	427	17	2	16	0
Spring	SECOAUTH	431	32	5	26	1
Spring	SGF	22	98	6	48	7
Spring	SGF	24	12	2	9	2
Spring	SGF	539	46	3	31	7
Spring	SGF	36	100	2	43	6
Spring	SGF	39	49	6	31	8
Spring	SGF	40	17	4	14	1
Spring	SGF	555	94	10	53	4
Spring	SGF	46	32	1	16	3
Spring	SGF	565	217	18	53	16
Spring	SGF	570	72	10	47	11
Spring	SGF	68	107	21	60	5
Spring	SGF	69	21	3	18	3
Spring	SGF	80	40	5	31	8
Spring	SGF	81	19	2	12	1
Spring	SGF	89	194	29	96	23
Spring	SGF	90	59	10	48	5
Spring	SGF	92	21	3	16	2
Spring	SGF	101	29	4	20	3
Spring	SGF	121	6	0	6	0
Spring	SGF	124	27	0	22	0
Spring	SGF	127	6	0	6	0
Spring	SGF	131	14	1	12	0
Spring	SGF	534	123	13	57	16
Spring	SGF	145	46	2	28	2
Spring	SGF	156	14	0	10	0
Spring	SGF	159	133	30	68	26
Spring	SGF	169	278	13	92	41
Spring	SGF	173	3	0	3	0
Spring	SGF	176	230	5	59	2
Spring	SGF	177	75	9	45	8
Spring	SGF	185	29	3	19	3
Spring	SGF	189	24	2	14	2
Spring	SGF	192	15	1	10	0
Spring	SGF	194	38	2	27	0
Spring	SGF	195	85	2	40	0
Spring	SGF	197	347	29	111	42
Spring	SGF	198	137	7	56	4
Spring	SGF	199	35	3	25	0
Spring	SGF	203	43	4	25	0
Spring	SGF	217	100	6	67	7
Spring	SGF	218	120	18	65	15
Spring	SGF	219	172	7	72	16
Spring	SGF	220	787	0	109	43
Spring	SGF	221	819	4	116	45
Spring	SGF	225	53	10	30	3
Spring	SGF	230	349	20	137	35
Spring	SGF	231	190	10	96	13
Spring	SGF	232	19	0	15	0
Spring	SGF	233	19	1	18	0
Spring	SGF	235	198	11	71	34
Spring	SGF	238	43	8	28	4
Spring	SGF	239	31	2	24	2
Spring	SGF	242	752	15	153	85
Spring	SGF	244	48	5	29	3
Spring	SGF	247	45	6	37	3
Spring	SGF	249	76	2	32	1
Spring	SGF	251	700	18	139	73
Spring	SGF	252	136	4	51	3
Spring	SGF	255	97	7	49	1
Spring	SGF	258	45	1	23	1
Spring	SGF	263	70	4	41	4
Spring	SGF	271	22	1	18	3
Spring	SGF	273	68	6	39	8
Spring	SGF	275	26	0	17	1
Spring	SGF	277	141	20	66	18
Spring	SGF	278	604	8	139	83
Spring	SGF	279	31	2	20	1
Spring	SGF	280	14	2	13	1
Spring	SGF	282	40	3	26	3
Spring	SGF	289	19	0	11	0
Spring	SGF	290	139	20	71	22
Spring	SGF	295	33	1	23	2
Spring	SGF	297	150	11	59	22
Spring	SGF	304	27	4	19	7
Spring	SGF	310	35	1	18	3
Spring	SGF	311	46	1	24	4
Spring	SGF	312	34	1	18	1
Spring	SGF	328	50	1	32	2
Spring	SGF	330	35	0	20	1
Spring	SGF	338	164	11	56	12
Spring	SGF	360	137	15	36	20
Spring	SGF	366	276	8	90	34
Spring	SGF	371	68	1	44	5
Spring	SGF	374	43	3	30	4
Spring	SGF	375	72	4	36	7
Spring	SGF	378	50	0	28	3
Spring	SGF	381	174	12	75	15
Spring	SGF	384	487	20	107	40
Spring	SGF	385	128	13	64	18
Spring	SGF	409	565	52	142	80
Spring	SGF	414	139	13	73	7
Spring	SGF	421	27	2	18	4
Spring	SGF	423	101	8	51	15
Spring	SGF	425	39	7	33	3
Spring	SGF	429	43	7	32	4
Spring	SGF	432	63	7	35	4
Spring	SGF	433	472	45	114	57
Spring	SGF	434	273	45	140	8
Spring	SGF	441	35	7	25	10
Spring	SGF	448	36	6	28	7
Spring	SGF	449	18	2	18	2
Spring	SGF	450	24	1	22	2
Spring	SGF	474	34	4	30	4
Spring	SGF	497	806	33	161	114
Spring	SGF	499	78	9	49	4
Spring	SGF	501	38	6	32	4
Spring	SGF	502	31	4	19	1
Spring	SHDP	385	40	14	27	5
Spring	SHDP	130	34	11	26	3
Spring	SHDP	515	23	6	18	1
Spring	SHDP	390	70	16	31	3
Spring	SHDP	394	65	10	38	5
Spring	SHDP	269	15	6	14	0
Spring	SHDP	408	95	26	65	8
Spring	SHDP	531	82	20	49	6
Spring	SHDP	276	16	4	16	0
Spring	SHDP	278	15	3	13	1
Spring	SHDP	279	30	9	25	2
Spring	SHDP	280	16	3	14	0
Spring	SHDP	409	102	25	68	2
Spring	SHDP	197	24	2	16	0
Spring	SHDP	423	25	5	19	1
Spring	SHDP	427	19	6	16	2
Spring	SHDP	430	20	7	16	2
Spring	SHDP	562	44	14	33	2
Spring	SHDP	436	58	12	42	5
Spring	SHDP	181	15	2	10	0
Spring	SHDP	184	10	3	8	0
Spring	SHDP	187	46	8	29	5
Spring	SHDP	572	144	22	52	21
Spring	SHDP	447	40	8	32	5
Spring	SHDP	245	199	21	52	23
Spring	SHDP	325	18	3	14	3
Spring	SHDP	74	20	6	15	0
Spring	SHDP	247	17	8	13	5
Spring	SHDP	460	14	5	13	2
Spring	SHDP	335	24	0	17	4
Spring	SHDP	469	82	16	56	3
Spring	SHDP	476	90	26	55	12
Spring	SHDP	349	19	8	17	3
Spring	SHDP	350	22	8	18	1
Spring	SHDP	96	6	3	6	1
Spring	SHDP	246	12	3	8	3
Spring	SHDP	482	14	5	13	1
Spring	SHDP	356	34	21	30	1
Spring	SHDP	365	37	8	31	1
Spring	SHDP	373	17	7	15	1
Spring	SHDP	374	93	17	46	10
Spring	SHDP	375	60	11	42	4
Spring	SHDP	532	46	5	30	0
Spring	SHDP	381	34	9	22	2
Spring	SHDP	510	133	23	46	23
Spring	SHL	98	66	26	41	1
Spring	SHL	6	36	6	25	0
Spring	SHL	8	6	5	6	1
Spring	SHL	15	20	10	15	0
Spring	SHL	48	36	14	27	2
Spring	SHL	113	61	17	37	4
Spring	SHL	146	57	26	39	0
Spring	SHL	56	43	14	28	0
Spring	SHL	153	5	3	5	0
Spring	SHL	187	65	29	39	5
Spring	SHL	158	37	12	16	0
Spring	SOCIAL	224	18	8	14	1
Spring	SOCIAL	258	18	7	12	3
Spring	SOCIAL	59	10	4	10	0
Spring	SOCIAL	356	48	14	26	11
Spring	SOCIAL	426	49	9	16	4
Spring	SOCIAL	427	32	16	26	2
Spring	SOCIAL	430	168	49	66	39
Spring	SOCIAL	432	49	17	25	12
Spring	SOCIAL	273	41	11	23	5
Spring	SOCIAL	52	61	25	35	10
Spring	SOCIAL	318	21	10	16	3
Spring	SOCIAL	409	28	12	26	2
Spring	SOCIAL	282	57	22	43	7
Spring	SOCIAL	283	31	14	25	6
Spring	SOCIAL	222	76	29	54	4
Spring	SOCIALFB	128	24	12	19	2
Spring	SOCIALFB	97	19	8	10	4
Spring	SOCIALFB	163	217	8	60	30
Spring	SOCIALFB	165	40	18	31	7
Spring	SOCIALFB	33	41	13	25	1
Spring	SOCIALFB	168	89	23	47	9
Spring	SOCIALFB	169	5	2	5	1
Spring	SOCIALFB	138	38	17	24	6
Spring	SOCIALFB	75	180	60	102	21
Spring	SOCIALFB	141	59	28	44	3
Spring	SOCIALFB	189	44	10	29	2
Spring	SOCIALFB	80	54	24	44	3
Spring	SOCIALFB	153	277	16	75	32
Spring	SOCIALFB	92	55	18	35	1
Spring	SOCIALFB	42	76	22	39	11
Spring	SOCIALLI	33	7	2	6	1
Spring	SOCIALLI	21	25	13	20	3
Spring	SOCIALLI	14	38	17	24	1
Spring	SOCIALLI	31	21	9	14	1
Spring	SOCIALTW	64	74	21	39	9
Spring	SOCIALTW	37	377	69	95	16
Spring	SOCIALTW	71	14	7	12	3
Spring	SOCIALTW	14	43	19	25	3
Spring	SOCIALTW	57	29	10	23	6
Spring	SOCIALTW	58	37	15	29	4
Spring	SOCIALTW	27	59	18	42	5
Spring	SOCIALTW	28	48	15	32	6
Spring	SPR	5120	58	8	40	9
Spring	SPR	6656	351	18	103	25
Spring	SPR	14678	34	4	22	6
Spring	SPR	7686	106	12	42	25
Spring	SPR	6663	123	15	61	20
Spring	SPR	7688	9	1	9	2
Spring	SPR	5641	214	24	78	18
Spring	SPR	9742	20	3	17	4
Spring	SPR	6161	65	5	48	10
Spring	SPR	6163	403	15	106	38
Spring	SPR	6164	125	7	64	13
Spring	SPR	7190	23	3	19	6
Spring	SPR	7703	24	1	19	0
Spring	SPR	5145	140	18	54	21
Spring	SPR	7706	133	16	54	15
Spring	SPR	7383	49	8	34	7
Spring	SPR	6178	253	3	75	30
Spring	SPR	6180	38	8	32	1
Spring	SPR	6184	71	13	60	11
Spring	SPR	5171	11	1	9	2
Spring	SPR	4661	35	5	24	2
Spring	SPR	8759	75	2	37	8
Spring	SPR	8766	47	4	36	4
Spring	SPR	6719	46	4	30	7
Spring	SPR	8887	163	11	77	16
Spring	SPR	6231	66	4	43	6
Spring	SPR	7769	48	5	29	14
Spring	SPR	6234	49	4	36	8
Spring	SPR	4702	60	7	36	3
Spring	SPR	6752	56	6	36	8
Spring	SPR	2657	23	2	17	1
Spring	SPR	8808	90	6	56	7
Spring	SPR	6250	41	4	31	5
Spring	SPR	7278	133	14	78	9
Spring	SPR	7795	61	5	45	12
Spring	SPR	7289	48	8	32	12
Spring	SPR	6269	132	15	61	8
Spring	SPR	7191	31	3	23	4
Spring	SPR	7820	114	15	82	7
Spring	SPR	5785	83	3	40	16
Spring	SPR	5275	74	4	31	9
Spring	SPR	5402	206	20	62	39
Spring	SPR	7842	172	23	110	9
Spring	SPR	8880	46	5	35	6
Spring	SPR	8375	66	6	47	10
Spring	SPR	8889	274	18	83	28
Spring	SPR	6844	15	2	12	0
Spring	SPR	6856	41	12	35	7
Spring	SPR	6858	45	3	32	2
Spring	SPR	5324	78	4	48	11
Spring	SPR	6366	27	2	17	0
Spring	SPR	5332	57	2	26	10
Spring	SPR	6871	363	28	129	39
Spring	SPR	5854	292	42	85	34
Spring	SPR	6369	49	3	31	1
Spring	SPR	6373	33	2	22	5
Spring	SPR	6378	141	12	71	11
Spring	SPR	6379	52	5	33	2
Spring	SPR	7424	45	5	28	5
Spring	SPR	6385	40	6	34	2
Spring	SPR	5362	113	16	73	8
Spring	SPR	6901	110	8	63	4
Spring	SPR	6902	28	1	21	4
Spring	SPR	5367	81	0	26	4
Spring	SPR	6356	117	6	50	23
Spring	SPR	7931	92	8	60	6
Spring	SPR	14080	146	26	102	7
Spring	SPR	3542	93	6	43	0
Spring	SPR	9479	72	8	58	4
Spring	SPR	6921	72	4	35	2
Spring	SPR	6922	19	2	18	4
Spring	SPR	6359	161	9	48	19
Spring	SPR	5395	55	4	38	4
Spring	SPR	8986	170	19	89	11
Spring	SPR	8992	48	5	34	10
Spring	SPR	5924	82	1	27	4
Spring	SPR	6440	20	4	17	3
Spring	SPR	10026	32	2	21	6
Spring	SPR	6955	36	5	33	3
Spring	SPR	6965	51	4	34	2
Spring	SPR	7478	346	36	106	34
Spring	SPR	7482	1240	62	233	156
Spring	SPR	6464	14	5	13	0
Spring	SPR	6981	56	5	31	1
Spring	SPR	9030	154	22	76	32
Spring	SPR	5959	364	22	119	27
Spring	SPR	6475	77	6	47	9
Spring	SPR	8013	179	10	92	2
Spring	SPR	11598	92	19	66	5
Spring	SPR	8016	76	6	52	4
Spring	SPR	6482	106	12	68	11
Spring	SPR	9046	88	5	50	6
Spring	SPR	9051	54	1	37	1
Spring	SPR	7004	54	5	27	7
Spring	SPR	6493	336	0	88	11
Spring	SPR	6494	336	0	88	11
Spring	SPR	6499	55	5	44	4
Spring	SPR	8040	116	19	76	16
Spring	SPR	9067	213	15	84	26
Spring	SPR	9068	28	1	19	1
Spring	SPR	7650	51	1	27	6
Spring	SPR	9074	66	2	35	11
Spring	SPR	12661	1693	73	176	78
Spring	SPR	6525	38	5	25	6
Spring	SPR	7040	123	11	44	6
Spring	SPR	9092	261	22	74	21
Spring	SPR	7562	65	5	33	7
Spring	SPR	7062	34	1	25	2
Spring	SPR	5016	20	2	15	1
Spring	SPR	6042	50	4	37	12
Spring	SPR	6560	50	4	38	2
Spring	SPR	6052	92	4	39	17
Spring	SPR	5958	81	4	44	9
Spring	SPR	6567	124	14	48	17
Spring	SPR	14248	252	23	101	32
Spring	SPR	7084	409	25	117	57
Spring	SPR	7603	38	2	26	5
Spring	SPR	1461	74	6	32	5
Spring	SPR	6070	130	6	54	13
Spring	SPR	8124	27	1	18	1
Spring	SPR	5569	55	5	28	6
Spring	SPR	6082	378	25	117	55
Spring	SPR	6093	73	10	57	7
Spring	SPR	5584	81	2	35	1
Spring	SPR	7638	1200	17	160	65
Spring	SPR	8665	258	32	108	34
Spring	SPR	7645	84	10	62	4
Spring	SPR	6053	96	8	55	6
Spring	SPR	8674	37	2	25	1
Spring	SPR	9197	29	5	20	4
Spring	SPR	8178	120	11	68	10
Spring	SPR	9206	31	5	26	3
Spring	SWF	1025	111	13	58	6
Spring	SWF	1027	48	2	35	2
Spring	SWF	527	51	6	39	8
Spring	SWF	529	32	3	26	4
Spring	SWF	530	56	6	30	3
Spring	SWF	531	29	2	19	3
Spring	SWF	537	17	2	16	3
Spring	SWF	538	22	1	20	2
Spring	SWF	1053	130	8	56	8
Spring	SWF	1055	68	3	47	6
Spring	SWF	890	154	28	84	24
Spring	SWF	632	24	7	23	8
Spring	SWF	1066	36	9	29	5
Spring	SWF	1263	35	2	25	2
Spring	SWF	570	11	0	8	0
Spring	SWF	573	8	0	8	1
Spring	SWF	1461	305	9	94	69
Spring	SWF	1092	55	5	38	2
Spring	SWF	583	22	1	17	0
Spring	SWF	268	355	15	109	70
Spring	SWF	1098	47	5	38	0
Spring	SWF	594	11	1	11	4
Spring	SWF	596	16	1	13	3
Spring	SWF	270	12	1	11	3
Spring	SWF	599	19	1	19	2
Spring	SWF	600	44	13	37	4
Spring	SWF	1115	124	10	81	4
Spring	SWF	604	28	2	19	3
Spring	SWF	1132	72	11	50	17
Spring	SWF	1133	76	16	52	7
Spring	SWF	625	12	0	12	2
Spring	SWF	626	23	3	20	4
Spring	SWF	1112	41	6	33	5
Spring	SWF	1146	53	12	32	5
Spring	SWF	1402	67	12	42	13
Spring	SWF	645	64	12	47	4
Spring	SWF	653	98	16	69	4
Spring	SWF	656	22	2	21	3
Spring	SWF	657	34	2	22	1
Spring	SWF	1176	60	5	40	2
Spring	SWF	1187	56	2	38	3
Spring	SWF	690	302	20	92	52
Spring	SWF	692	24	1	21	6
Spring	SWF	700	6	1	6	3
Spring	SWF	1213	81	14	53	19
Spring	SWF	706	35	0	27	3
Spring	SWF	712	207	28	79	19
Spring	SWF	1229	212	33	80	22
Spring	SWF	719	48	8	33	4
Spring	SWF	720	66	6	46	3
Spring	SWF	1144	113	11	52	17
Spring	SWF	723	16	3	12	2
Spring	SWF	1238	119	8	69	7
Spring	SWF	1243	131	12	53	24
Spring	SWF	1245	49	5	37	7
Spring	SWF	1247	27	2	16	8
Spring	SWF	736	24	3	14	0
Spring	SWF	1250	16	2	15	3
Spring	SWF	236	102	14	59	9
Spring	SWF	1261	21	5	17	4
Spring	SWF	751	154	19	104	9
