Key	Group	Project	BugID	Talks	Enums	Code	Stack	CountSummaryHints	CountDescHints	CountRemainHints	Grade	Sentences	Words	Syllables	ASW	ALS
roo914	Spring	ROO	914	0	0	0	0	1	4	4	12.100000	9	81	166	2.050000	9.000000
roo930	Spring	ROO	930	0	0	1	0	0	8	7	13.260000	11	87	190	2.180000	7.910000
roo946	Spring	ROO	946	0	0	0	0	0	0	0	13.230000	2	49	80	1.630000	24.500000
roo969	Spring	ROO	969	0	0	1	0	1	3	1	18.310000	2	32	75	2.340000	16.000000
roo975	Spring	ROO	975	0	0	0	0	0	3	3	18.170000	2	42	91	2.170000	21.000000
roo994	Spring	ROO	994	0	0	0	0	0	0	0	11.170000	3	51	87	1.710000	17.000000
roo1006	Spring	ROO	1006	0	0	0	0	0	1	1	12.120000	8	165	275	1.670000	20.620000
roo1013	Spring	ROO	1013	0	0	0	0	0	0	0	8.090000	3	45	68	1.510000	15.000000
roo1015	Spring	ROO	1015	0	0	0	0	0	0	0	7.580000	2	31	45	1.450000	15.500000
roo1022	Spring	ROO	1022	0	0	1	0	1	14	11	15.550000	10	126	280	2.220000	12.600000
roo1027	Spring	ROO	1027	0	0	0	0	0	2	2	16.040000	4	42	98	2.330000	10.500000
roo1037	Spring	ROO	1037	0	0	1	1	0	29	20	41.640000	27	102	482	4.730000	3.780000
roo1041	Spring	ROO	1041	0	0	0	1	0	23	13	27.500000	9	56	193	3.450000	6.220000
roo1045	Spring	ROO	1045	0	0	0	0	0	0	0	11.220000	7	147	232	1.580000	21.000000
roo1049	Spring	ROO	1049	0	0	0	0	0	0	0	11.980000	18	128	269	2.100000	7.110000
roo1050	Spring	ROO	1050	0	0	1	0	2	9	8	15.800000	11	41	104	2.540000	3.730000
roo1056	Spring	ROO	1056	0	0	0	0	0	1	1	9.340000	6	42	79	1.880000	7.000000
roo1057	Spring	ROO	1057	0	0	1	0	1	10	5	13.800000	8	40	93	2.330000	5.000000
roo1059	Spring	ROO	1059	0	0	0	0	1	46	46	108.710000	32	91	950	10.440000	2.840000
roo1061	Spring	ROO	1061	0	1	1	0	0	11	0	7.710000	5	35	61	1.740000	7.000000
roo1062	Spring	ROO	1062	0	0	0	0	0	0	0	6.720000	3	40	58	1.450000	13.330000
roo1071	Spring	ROO	1071	0	1	0	0	0	18	14	12.530000	11	119	241	2.030000	10.820000
roo1075	Spring	ROO	1075	0	0	0	0	2	3	3	15.210000	3	57	113	1.980000	19.000000
roo1083	Spring	ROO	1083	0	1	1	0	0	1	0	17.050000	5	15	40	2.670000	3.000000
roo1086	Spring	ROO	1086	0	1	1	0	0	8	6	15.450000	7	69	159	2.300000	9.860000
roo1098	Spring	ROO	1098	0	0	0	0	2	0	0	17.200000	4	27	69	2.560000	6.750000
roo1105	Spring	ROO	1105	0	0	0	1	1	173	172	49.180000	230	372	2022	5.440000	1.620000
roo1112	Spring	ROO	1112	0	0	0	0	0	7	7	12.000000	21	218	435	2.000000	10.380000
roo1118	Spring	ROO	1118	0	0	0	0	0	15	15	26.430000	52	269	912	3.390000	5.170000
roo1119	Spring	ROO	1119	0	0	0	0	2	8	8	17.410000	11	85	216	2.540000	7.730000
roo1124	Spring	ROO	1124	0	0	0	0	0	1	1	12.770000	6	143	231	1.620000	23.830000
roo1125	Spring	ROO	1125	0	0	0	0	1	18	18	13.990000	17	91	212	2.330000	5.350000
roo1127	Spring	ROO	1127	0	0	0	0	0	5	5	12.720000	12	285	460	1.610000	23.750000
roo1135	Spring	ROO	1135	0	0	0	0	1	2	2	19.590000	3	123	200	1.630000	41.000000
roo1148	Spring	ROO	1148	0	0	0	0	0	8	8	12.070000	27	222	460	2.070000	8.220000
roo1156	Spring	ROO	1156	0	0	0	0	1	0	0	12.180000	4	54	103	1.910000	13.500000
roo1158	Spring	ROO	1158	0	0	0	0	2	10	10	67.690000	8	24	167	6.960000	3.000000
roo1167	Spring	ROO	1167	0	0	0	0	0	1	1	9.570000	3	54	83	1.540000	18.000000
roo1169	Spring	ROO	1169	0	0	0	1	0	36	32	47.570000	25	82	430	5.240000	3.280000
roo1172	Spring	ROO	1172	0	0	0	0	0	2	2	21.700000	2	14	41	2.930000	7.000000
roo1176	Spring	ROO	1176	0	0	1	0	1	19	18	8.390000	23	229	390	1.700000	9.960000
roo1178	Spring	ROO	1178	0	0	0	1	0	51	36	92.650000	27	81	735	9.070000	3.000000
roo1189	Spring	ROO	1189	0	0	0	0	0	0	0	5.140000	3	34	47	1.380000	11.330000
roo1203	Spring	ROO	1203	0	0	0	0	1	4	4	12.000000	9	82	167	2.040000	9.110000
roo1206	Spring	ROO	1206	0	0	0	0	0	0	0	12.630000	2	28	54	1.930000	14.000000
roo1210	Spring	ROO	1210	0	0	1	0	0	7	6	10.530000	6	43	85	1.980000	7.170000
roo1220	Spring	ROO	1220	0	0	0	1	0	86	78	96.450000	141	242	2284	9.440000	1.720000
roo1222	Spring	ROO	1222	0	0	1	0	1	11	6	17.430000	16	61	163	2.670000	3.810000
roo1223	Spring	ROO	1223	0	0	0	0	0	0	0	8.140000	3	17	31	1.820000	5.670000
roo1242	Spring	ROO	1242	0	0	0	0	0	8	8	14.650000	28	231	529	2.290000	8.250000
roo1258	Spring	ROO	1258	0	0	0	0	2	9	9	22.030000	10	70	207	2.960000	7.000000
roo1260	Spring	ROO	1260	0	0	0	0	0	0	0	8.380000	1	6	11	1.830000	6.000000
roo1273	Spring	ROO	1273	0	0	0	0	1	92	92	40.400000	141	443	2056	4.640000	3.140000
roo1307	Spring	ROO	1307	0	0	1	0	0	26	24	22.010000	25	115	349	3.030000	4.600000
roo1331	Spring	ROO	1331	0	0	0	0	0	1	1	18.100000	2	24	59	2.460000	12.000000
roo1339	Spring	ROO	1339	0	0	0	0	2	0	0	17.680000	1	14	33	2.360000	14.000000
roo1344	Spring	ROO	1344	0	0	0	1	1	36	20	73.210000	12	38	282	7.420000	3.170000
roo1351	Spring	ROO	1351	0	0	0	0	1	0	0	11.280000	3	57	94	1.650000	19.000000
roo1353	Spring	ROO	1353	0	0	0	0	0	0	0	5.420000	9	117	158	1.350000	13.000000
roo1357	Spring	ROO	1357	0	0	0	0	0	2	2	9.240000	8	85	149	1.750000	10.620000
roo1360	Spring	ROO	1360	0	0	0	0	0	2	2	14.140000	7	47	108	2.300000	6.710000
roo1366	Spring	ROO	1366	0	0	0	0	1	8	8	13.500000	11	59	135	2.290000	5.360000
roo1374	Spring	ROO	1374	0	0	0	1	2	10	9	16.440000	9	83	200	2.410000	9.220000
roo1375	Spring	ROO	1375	0	0	1	0	1	23	6	14.640000	10	180	354	1.970000	18.000000
roo1381	Spring	ROO	1381	0	0	0	0	1	0	0	17.030000	1	8	20	2.500000	8.000000
roo1385	Spring	ROO	1385	0	0	0	0	0	1	1	12.040000	5	45	92	2.040000	9.000000
roo1387	Spring	ROO	1387	0	1	0	1	1	9	4	13.140000	9	87	184	2.110000	9.670000
roo1399	Spring	ROO	1399	0	0	0	0	1	4	4	10.540000	5	65	116	1.780000	13.000000
roo1403	Spring	ROO	1403	0	0	0	0	3	7	7	19.090000	3	44	108	2.450000	14.670000
roo1404	Spring	ROO	1404	0	0	0	0	0	5	5	18.230000	8	28	77	2.750000	3.500000
roo1406	Spring	ROO	1406	0	0	1	0	2	17	9	23.160000	9	50	155	3.100000	5.560000
roo1408	Spring	ROO	1408	0	0	0	0	0	2	2	9.440000	6	55	100	1.820000	9.170000
roo1409	Spring	ROO	1409	0	0	0	0	0	4	4	18.040000	13	64	172	2.690000	4.920000
roo1415	Spring	ROO	1415	0	0	0	0	0	2	2	14.800000	4	34	78	2.290000	8.500000
roo1418	Spring	ROO	1418	0	1	0	0	0	14	10	7.450000	14	181	276	1.520000	12.930000
roo1421	Spring	ROO	1421	0	1	0	0	0	1	1	6.860000	8	81	127	1.570000	10.120000
roo1423	Spring	ROO	1423	0	0	1	0	1	7	3	9.510000	10	80	149	1.860000	8.000000
roo1451	Spring	ROO	1451	0	0	0	0	0	2	2	10.350000	7	128	204	1.590000	18.290000
roo1471	Spring	ROO	1471	0	0	1	0	1	19	8	15.580000	7	111	235	2.120000	15.860000
roo1476	Spring	ROO	1476	0	0	1	0	2	21	16	15.670000	17	102	250	2.450000	6.000000
roo1479	Spring	ROO	1479	0	0	0	0	2	3	3	19.940000	3	60	141	2.350000	20.000000
roo1510	Spring	ROO	1510	0	0	0	0	0	0	0	7.230000	4	31	52	1.680000	7.750000
roo1512	Spring	ROO	1512	0	0	0	0	1	1	1	5.230000	2	16	24	1.500000	8.000000
roo1515	Spring	ROO	1515	0	0	0	0	1	1	1	12.790000	4	49	98	2.000000	12.250000
roo1517	Spring	ROO	1517	0	0	0	1	0	42	27	78.230000	25	93	728	7.830000	3.720000
roo1525	Spring	ROO	1525	0	0	0	0	0	0	0	9.680000	2	28	47	1.680000	14.000000
roo1534	Spring	ROO	1534	0	0	0	0	1	24	24	15.700000	19	104	257	2.470000	5.470000
roo1535	Spring	ROO	1535	0	0	0	0	0	4	4	9.670000	5	31	60	1.940000	6.200000
roo1536	Spring	ROO	1536	0	0	0	0	2	2	2	13.730000	3	77	126	1.640000	25.670000
roo1537	Spring	ROO	1537	0	0	0	1	0	152	120	58.800000	329	1574	9674	6.150000	4.780000
roo1548	Spring	ROO	1548	0	0	0	0	2	10	10	23.310000	9	69	210	3.040000	7.670000
roo1555	Spring	ROO	1555	0	0	0	0	0	6	6	10.000000	17	264	437	1.660000	15.530000
roo1559	Spring	ROO	1559	0	0	0	0	0	0	0	11.260000	1	13	24	1.850000	13.000000
roo1562	Spring	ROO	1562	0	0	0	0	1	8	8	30.840000	6	43	159	3.700000	7.170000
roo1563	Spring	ROO	1563	0	0	0	0	1	1	1	11.780000	2	28	52	1.860000	14.000000
roo1565	Spring	ROO	1565	0	0	0	0	0	0	0	13.530000	2	26	53	2.040000	13.000000
roo1572	Spring	ROO	1572	0	0	1	0	1	14	12	11.520000	18	193	375	1.940000	10.720000
roo1581	Spring	ROO	1581	0	0	0	0	0	0	0	6.120000	3	37	53	1.430000	12.330000
roo1582	Spring	ROO	1582	0	0	0	1	0	34	20	30.790000	17	90	338	3.760000	5.290000
roo1585	Spring	ROO	1585	0	0	0	0	3	3	3	16.170000	4	111	197	1.770000	27.750000
roo1590	Spring	ROO	1590	0	0	0	0	0	6	6	13.030000	14	112	242	2.160000	8.000000
roo1594	Spring	ROO	1594	0	0	1	1	2	83	66	29.420000	55	304	1104	3.630000	5.530000
roo1599	Spring	ROO	1599	0	0	0	1	1	21	11	37.690000	8	31	136	4.390000	3.880000
roo1601	Spring	ROO	1601	0	0	0	1	0	177	177	50.510000	354	1217	6679	5.490000	3.440000
roo1617	Spring	ROO	1617	0	0	0	0	1	1	1	10.940000	2	15	30	2.000000	7.500000
roo1624	Spring	ROO	1624	0	0	0	0	1	56	56	102.640000	45	157	1555	9.900000	3.490000
roo1643	Spring	ROO	1643	0	0	0	0	2	0	0	35.920000	1	6	25	4.170000	6.000000
roo1652	Spring	ROO	1652	0	0	0	0	0	5	5	7.810000	7	60	102	1.700000	8.570000
roo1655	Spring	ROO	1655	0	0	0	0	0	4	4	12.680000	13	213	395	1.850000	16.380000
roo1657	Spring	ROO	1657	0	0	0	0	0	9	9	16.080000	13	86	212	2.470000	6.620000
roo1661	Spring	ROO	1661	0	0	0	0	0	10	10	17.500000	8	120	277	2.310000	15.000000
roo1662	Spring	ROO	1662	0	0	0	0	0	0	0	6.370000	4	39	60	1.540000	9.750000
roo1667	Spring	ROO	1667	0	0	0	0	0	0	0	9.310000	7	110	175	1.590000	15.710000
roo1675	Spring	ROO	1675	0	0	0	0	0	0	0	9.840000	3	25	47	1.880000	8.330000
roo1677	Spring	ROO	1677	0	0	0	0	0	4	4	9.320000	6	101	157	1.550000	16.830000
roo1684	Spring	ROO	1684	0	1	0	0	0	7	1	7.320000	11	89	149	1.670000	8.090000
roo1686	Spring	ROO	1686	0	0	1	0	0	9	7	10.020000	9	56	110	1.960000	6.220000
roo1687	Spring	ROO	1687	0	0	0	0	0	3	3	12.280000	3	65	107	1.650000	21.670000
roo1690	Spring	ROO	1690	0	0	0	0	0	14	14	23.260000	24	175	534	3.050000	7.290000
roo1691	Spring	ROO	1691	0	0	1	0	0	9	8	5.360000	136	163	283	1.740000	1.200000
roo1694	Spring	ROO	1694	0	0	0	0	0	0	0	11.920000	5	100	167	1.670000	20.000000
roo1696	Spring	ROO	1696	0	0	0	0	0	2	2	12.020000	3	45	83	1.840000	15.000000
roo1711	Spring	ROO	1711	0	0	0	0	0	7	7	13.750000	21	136	309	2.270000	6.480000
roo1714	Spring	ROO	1714	0	1	1	0	0	1	0	4.090000	5	39	55	1.410000	7.800000
roo1717	Spring	ROO	1717	0	0	0	0	0	2	2	8.510000	6	102	151	1.480000	17.000000
roo1718	Spring	ROO	1718	0	0	0	0	1	1	1	13.640000	2	44	77	1.750000	22.000000
roo1719	Spring	ROO	1719	0	0	0	0	2	0	0	18.990000	1	10	26	2.600000	10.000000
roo1726	Spring	ROO	1726	0	1	0	0	0	4	2	9.420000	5	47	85	1.810000	9.400000
roo1734	Spring	ROO	1734	0	0	0	1	0	33	31	61.720000	30	126	808	6.410000	4.200000
roo1735	Spring	ROO	1735	0	0	0	0	0	0	0	10.290000	4	50	89	1.780000	12.500000
roo1746	Spring	ROO	1746	0	0	0	0	0	0	0	8.580000	2	15	27	1.800000	7.500000
roo1747	Spring	ROO	1747	0	0	0	0	0	8	8	12.390000	10	77	163	2.120000	7.700000
roo1750	Spring	ROO	1750	0	0	0	0	3	3	3	11.580000	6	99	174	1.760000	16.500000
roo1754	Spring	ROO	1754	0	0	0	0	2	1	1	11.140000	5	76	134	1.760000	15.200000
roo1756	Spring	ROO	1756	0	0	0	0	0	0	0	10.130000	5	60	107	1.780000	12.000000
roo1758	Spring	ROO	1758	0	0	1	0	2	76	19	13.410000	19	208	436	2.100000	10.950000
roo1763	Spring	ROO	1763	0	0	0	0	2	1	1	9.120000	3	28	50	1.790000	9.330000
roo1770	Spring	ROO	1770	0	0	0	0	1	12	12	15.640000	7	110	234	2.130000	15.710000
roo1781	Spring	ROO	1781	0	0	1	0	0	43	43	11.800000	37	304	623	2.050000	8.220000
roo1782	Spring	ROO	1782	0	0	0	0	0	1	1	14.330000	5	98	185	1.890000	19.600000
roo1787	Spring	ROO	1787	0	0	0	0	1	2	2	11.560000	5	86	149	1.730000	17.200000
roo1795	Spring	ROO	1795	0	0	0	1	0	68	64	57.100000	44	164	990	6.040000	3.730000
roo1824	Spring	ROO	1824	0	0	1	0	1	5	4	9.310000	10	115	199	1.730000	11.500000
roo1829	Spring	ROO	1829	0	0	0	0	2	10	10	10.800000	15	98	198	2.020000	6.530000
roo1831	Spring	ROO	1831	0	0	0	0	0	0	0	6.620000	1	4	7	1.750000	4.000000
roo1836	Spring	ROO	1836	0	0	1	0	1	5	1	9.950000	3	37	65	1.760000	12.330000
roo1837	Spring	ROO	1837	0	0	0	0	0	0	0	4.000000	1	7	10	1.430000	7.000000
roo1839	Spring	ROO	1839	0	0	0	0	0	0	0	7.180000	2	26	39	1.500000	13.000000
roo1840	Spring	ROO	1840	0	0	0	0	0	6	6	18.130000	18	82	222	2.710000	4.560000
roo1845	Spring	ROO	1845	0	0	0	1	0	36	21	40.070000	18	74	339	4.580000	4.110000
roo1852	Spring	ROO	1852	0	0	0	0	0	0	0	8.600000	3	46	71	1.540000	15.330000
roo1857	Spring	ROO	1857	0	1	0	0	1	2	2	18.850000	3	38	95	2.500000	12.670000
roo1863	Spring	ROO	1863	0	0	1	0	0	1	1	7.380000	4	35	58	1.660000	8.750000
roo1867	Spring	ROO	1867	0	0	0	0	0	0	0	7.940000	3	39	61	1.560000	13.000000
roo1888	Spring	ROO	1888	0	0	0	0	1	9	9	19.540000	8	44	123	2.800000	5.500000
roo1897	Spring	ROO	1897	0	0	1	0	0	12	12	9.210000	37	227	431	1.900000	6.140000
roo1899	Spring	ROO	1899	0	0	1	0	1	7	4	12.090000	9	41	90	2.200000	4.560000
roo1900	Spring	ROO	1900	0	0	1	0	0	75	75	132.640000	118	272	3396	12.490000	2.310000
roo1903	Spring	ROO	1903	0	0	0	0	0	0	0	8.440000	3	53	77	1.450000	17.670000
roo1905	Spring	ROO	1905	0	0	0	0	2	3	3	13.670000	2	24	50	2.080000	12.000000
roo1906	Spring	ROO	1906	0	0	0	0	0	1	1	17.780000	4	114	215	1.890000	28.500000
roo1914	Spring	ROO	1914	0	0	1	0	0	11	9	13.470000	20	102	234	2.290000	5.100000
roo1915	Spring	ROO	1915	0	0	0	0	0	10	10	11.820000	18	98	210	2.140000	5.440000
roo1917	Spring	ROO	1917	0	0	0	0	2	2	2	14.110000	2	14	32	2.290000	7.000000
roo1918	Spring	ROO	1918	0	0	0	0	2	3	3	18.540000	4	70	162	2.310000	17.500000
roo1919	Spring	ROO	1919	0	0	0	0	4	3	3	16.050000	2	22	51	2.320000	11.000000
roo1927	Spring	ROO	1927	0	0	0	0	2	3	3	19.370000	2	37	87	2.350000	18.500000
roo1928	Spring	ROO	1928	0	0	1	0	0	44	43	70.970000	49	157	1135	7.230000	3.200000
roo1929	Spring	ROO	1929	0	0	0	0	0	0	0	8.800000	2	36	53	1.470000	18.000000
roo1934	Spring	ROO	1934	0	0	0	1	1	119	107	78.700000	188	628	4949	7.880000	3.340000
roo1938	Spring	ROO	1938	0	0	0	0	0	0	0	7.000000	2	15	25	1.670000	7.500000
roo1940	Spring	ROO	1940	0	0	0	0	1	1	1	14.190000	8	30	72	2.400000	3.750000
roo1946	Spring	ROO	1946	0	0	0	1	1	44	43	110.850000	57	144	1531	10.630000	2.530000
roo1952	Spring	ROO	1952	0	0	0	0	2	5	5	16.070000	4	45	104	2.310000	11.250000
roo1954	Spring	ROO	1954	0	0	0	0	1	4	4	10.670000	3	58	92	1.590000	19.330000
roo1966	Spring	ROO	1966	0	0	0	0	2	4	4	22.230000	5	31	93	3.000000	6.200000
roo1976	Spring	ROO	1976	0	0	0	0	1	1	1	9.530000	2	30	49	1.630000	15.000000
roo1977	Spring	ROO	1977	0	0	0	0	0	0	0	10.100000	4	56	96	1.710000	14.000000
roo1982	Spring	ROO	1982	0	0	0	1	1	21	14	29.690000	12	72	262	3.640000	6.000000
roo1983	Spring	ROO	1983	0	0	0	0	1	1	1	9.140000	5	75	120	1.600000	15.000000
roo1988	Spring	ROO	1988	0	0	0	0	2	4	4	12.180000	4	50	97	1.940000	12.500000
roo1990	Spring	ROO	1990	0	0	0	0	2	4	4	9.550000	6	103	161	1.560000	17.170000
roo1999	Spring	ROO	1999	0	1	1	0	0	85	46	35.350000	48	133	562	4.230000	2.770000
roo2005	Spring	ROO	2005	0	0	0	0	0	1	1	10.320000	7	50	98	1.960000	7.140000
roo2011	Spring	ROO	2011	0	0	1	0	0	18	14	35.410000	14	97	397	4.090000	6.930000
roo2012	Spring	ROO	2012	0	0	0	0	0	1	1	16.670000	2	67	109	1.630000	33.500000
roo2018	Spring	ROO	2018	0	1	0	1	1	122	72	42.240000	41	229	1080	4.720000	5.590000
roo2025	Spring	ROO	2025	0	0	1	0	0	3	2	12.870000	5	57	116	2.040000	11.400000
roo2030	Spring	ROO	2030	0	0	0	0	0	5	5	12.780000	6	65	133	2.050000	10.830000
roo2034	Spring	ROO	2034	0	0	0	0	2	0	0	14.660000	2	47	84	1.790000	23.500000
roo2035	Spring	ROO	2035	0	0	1	0	2	8	8	23.440000	7	33	104	3.150000	4.710000
roo2040	Spring	ROO	2040	0	0	0	0	0	2	2	11.460000	7	49	101	2.060000	7.000000
roo2041	Spring	ROO	2041	0	0	0	0	4	4	4	17.190000	4	53	124	2.340000	13.250000
roo2050	Spring	ROO	2050	0	0	0	0	0	2	2	14.490000	5	27	64	2.370000	5.400000
roo2053	Spring	ROO	2053	0	0	1	0	1	16	12	33.810000	42	110	451	4.100000	2.620000
roo2057	Spring	ROO	2057	0	0	0	0	0	0	0	2.830000	3	29	36	1.240000	9.670000
roo2063	Spring	ROO	2063	0	0	1	0	1	15	13	17.840000	28	176	462	2.620000	6.290000
roo2070	Spring	ROO	2070	0	0	0	0	0	0	0	11.710000	2	19	38	2.000000	9.500000
roo2078	Spring	ROO	2078	0	0	0	0	1	1	1	14.860000	2	20	45	2.250000	10.000000
roo2082	Spring	ROO	2082	0	0	0	0	0	0	0	11.320000	2	17	34	2.000000	8.500000
roo2085	Spring	ROO	2085	0	0	0	0	1	7	7	11.740000	7	70	139	1.990000	10.000000
roo2090	Spring	ROO	2090	0	0	0	0	0	2	2	8.830000	5	103	143	1.390000	20.600000
roo2096	Spring	ROO	2096	0	0	0	0	0	2	2	8.890000	7	61	109	1.790000	8.710000
roo2102	Spring	ROO	2102	0	0	0	0	0	0	0	10.100000	41	236	469	1.990000	5.760000
roo2104	Spring	ROO	2104	0	0	1	0	1	16	14	14.280000	18	81	193	2.380000	4.500000
roo2105	Spring	ROO	2105	0	0	0	0	0	1	1	11.880000	6	120	200	1.670000	20.000000
roo2108	Spring	ROO	2108	0	0	0	0	0	1	1	7.370000	3	21	36	1.710000	7.000000
roo2110	Spring	ROO	2110	0	0	0	0	2	11	11	17.470000	19	105	275	2.620000	5.530000
roo2114	Spring	ROO	2114	0	0	1	0	0	51	34	15.640000	39	219	539	2.460000	5.620000
roo2119	Spring	ROO	2119	0	0	0	0	2	3	3	17.050000	2	6	16	2.670000	3.000000
roo2123	Spring	ROO	2123	0	0	0	0	2	5	5	9.350000	3	16	31	1.940000	5.330000
roo2124	Spring	ROO	2124	0	0	1	0	2	9	4	11.520000	5	45	90	2.000000	9.000000
roo2132	Spring	ROO	2132	0	0	1	0	0	22	22	14.810000	22	145	342	2.360000	6.590000
roo2139	Spring	ROO	2139	0	0	0	0	0	1	1	11.080000	2	39	63	1.620000	19.500000
roo2142	Spring	ROO	2142	0	0	1	0	0	8	7	15.430000	100	478	1181	2.470000	4.780000
roo2147	Spring	ROO	2147	0	0	0	0	0	0	0	11.230000	1	11	21	1.910000	11.000000
roo2150	Spring	ROO	2150	0	0	1	0	1	34	32	55.240000	30	81	479	5.910000	2.700000
roo2153	Spring	ROO	2153	0	0	0	0	0	0	0	11.380000	2	39	64	1.640000	19.500000
roo2154	Spring	ROO	2154	0	0	1	0	1	5	4	9.530000	6	44	83	1.890000	7.330000
roo2157	Spring	ROO	2157	0	0	0	0	0	0	0	0.520000	1	5	6	1.200000	5.000000
roo2158	Spring	ROO	2158	0	0	1	1	0	39	27	10.600000	31	433	761	1.760000	13.970000
roo2170	Spring	ROO	2170	0	0	0	0	0	2	2	13.270000	3	48	92	1.920000	16.000000
roo2174	Spring	ROO	2174	0	0	0	0	0	2	2	11.810000	7	129	221	1.710000	18.430000
roo2184	Spring	ROO	2184	0	0	0	0	0	0	0	9.790000	5	83	133	1.600000	16.600000
roo2188	Spring	ROO	2188	0	0	0	0	0	21	21	14.730000	37	174	420	2.410000	4.700000
roo2190	Spring	ROO	2190	0	0	0	0	0	18	18	33.280000	17	73	292	4.000000	4.290000
roo2191	Spring	ROO	2191	0	0	1	0	0	7	6	10.980000	13	147	276	1.880000	11.310000
roo2195	Spring	ROO	2195	0	0	0	0	0	44	44	61.420000	36	166	1058	6.370000	4.610000
roo2196	Spring	ROO	2196	0	0	0	0	0	2	2	10.040000	9	40	81	2.020000	4.440000
roo2199	Spring	ROO	2199	0	0	0	0	0	3	3	11.720000	8	82	162	1.980000	10.250000
roo2200	Spring	ROO	2200	0	0	0	1	1	8	6	18.730000	9	168	385	2.290000	18.670000
roo2204	Spring	ROO	2204	0	0	0	0	1	5	5	9.340000	6	58	104	1.790000	9.670000
roo2208	Spring	ROO	2208	0	0	0	0	1	3	3	9.830000	4	47	83	1.770000	11.750000
roo2209	Spring	ROO	2209	0	0	0	0	1	2	2	12.140000	2	35	62	1.770000	17.500000
roo2210	Spring	ROO	2210	0	0	0	0	0	0	0	4.450000	1	6	9	1.500000	6.000000
roo2213	Spring	ROO	2213	0	0	0	0	1	2	2	12.090000	4	47	92	1.960000	11.750000
roo2218	Spring	ROO	2218	0	0	0	0	1	2	2	13.340000	3	53	99	1.870000	17.670000
roo2223	Spring	ROO	2223	0	0	1	0	1	9	4	16.820000	4	35	86	2.460000	8.750000
roo2225	Spring	ROO	2225	0	0	0	0	1	1	1	22.000000	3	35	98	2.800000	11.670000
roo2226	Spring	ROO	2226	0	0	1	0	0	0	0	11.580000	6	116	193	1.660000	19.330000
roo2232	Spring	ROO	2232	0	0	0	0	0	1	1	8.760000	3	30	52	1.730000	10.000000
roo2236	Spring	ROO	2236	0	0	0	0	0	0	0	10.710000	1	15	26	1.730000	15.000000
roo2238	Spring	ROO	2238	0	0	0	0	0	0	0	7.110000	5	56	87	1.550000	11.200000
roo2245	Spring	ROO	2245	0	0	0	0	0	4	4	12.270000	6	127	211	1.660000	21.170000
roo2251	Spring	ROO	2251	0	0	0	0	1	4	4	8.840000	10	61	114	1.870000	6.100000
roo2252	Spring	ROO	2252	0	1	1	0	0	6	4	9.660000	10	85	158	1.860000	8.500000
roo2256	Spring	ROO	2256	0	0	0	0	0	2	2	11.590000	3	71	108	1.520000	23.670000
roo2259	Spring	ROO	2259	0	0	0	0	1	0	0	6.980000	9	110	166	1.510000	12.220000
roo2265	Spring	ROO	2265	0	0	1	0	0	8	8	11.880000	10	85	174	2.050000	8.500000
roo2266	Spring	ROO	2266	0	0	1	0	1	8	2	17.520000	2	59	108	1.830000	29.500000
roo2269	Spring	ROO	2269	0	0	1	0	0	8	3	13.050000	7	57	123	2.160000	8.140000
roo2270	Spring	ROO	2270	0	0	1	0	0	21	21	17.270000	37	195	509	2.610000	5.270000
roo2271	Spring	ROO	2271	0	0	1	0	3	6	5	18.750000	5	83	196	2.360000	16.600000
roo2272	Spring	ROO	2272	0	0	0	0	0	0	0	9.950000	4	69	110	1.590000	17.250000
roo2274	Spring	ROO	2274	0	0	1	0	3	7	5	13.880000	6	60	130	2.170000	10.000000
roo2276	Spring	ROO	2276	0	0	1	1	0	56	47	46.240000	43	185	943	5.100000	4.300000
roo2282	Spring	ROO	2282	0	0	0	1	2	55	37	29.190000	27	179	640	3.580000	6.630000
roo2294	Spring	ROO	2294	0	0	1	0	1	13	10	20.720000	6	87	226	2.600000	14.500000
roo2295	Spring	ROO	2295	0	0	0	0	0	5	5	10.890000	8	63	125	1.980000	7.880000
roo2302	Spring	ROO	2302	0	0	0	0	1	0	0	8.440000	2	40	55	1.380000	20.000000
roo2311	Spring	ROO	2311	0	0	0	0	1	1	1	21.550000	3	82	184	2.240000	27.330000
roo2312	Spring	ROO	2312	0	0	0	0	2	2	2	24.950000	2	40	111	2.770000	20.000000
roo2315	Spring	ROO	2315	0	0	0	0	2	2	2	71.520000	2	8	58	7.250000	4.000000
roo2316	Spring	ROO	2316	0	0	0	0	0	0	0	4.910000	1	13	17	1.310000	13.000000
roo2320	Spring	ROO	2320	0	0	0	0	1	1	1	12.410000	2	36	64	1.780000	18.000000
roo2322	Spring	ROO	2322	0	0	0	0	0	4	4	7.690000	5	57	91	1.600000	11.400000
roo2327	Spring	ROO	2327	0	0	0	0	0	5	5	10.920000	10	99	190	1.920000	9.900000
roo2328	Spring	ROO	2328	0	0	0	0	0	0	0	9.060000	5	99	142	1.430000	19.800000
roo2333	Spring	ROO	2333	0	0	0	0	1	0	0	12.810000	2	35	64	1.830000	17.500000
roo2343	Spring	ROO	2343	0	0	0	0	1	1	1	10.230000	2	24	43	1.790000	12.000000
roo2344	Spring	ROO	2344	0	0	0	0	2	4	4	16.720000	2	46	91	1.980000	23.000000
roo2346	Spring	ROO	2346	0	0	0	0	0	13	13	54.780000	9	69	394	5.710000	7.670000
